PORT_ID,PORT_NAME,MONTH_YEAR,total_arrivals,vessel_count,teu_capacity_total,ceu_capacity_total
681,TACOMA,2024-05,39,30,232059,0
681,TACOMA,2024-06,36,27,198983,0
681,TACOMA,2024-07,35,28,190703,0
681,TACOMA,2024-08,36,27,193851,0
681,TACOMA,2024-09,34,27,196872,0
681,TACOMA,2024-10,34,26,174814,0
681,TACOMA,2024-11,45,33,265452,0
681,TACOMA,2024-12,35,29,235876,0
681,TACOMA,2025-01,40,32,262810,0
681,TACOMA,2025-02,34,24,206155,0
681,TACOMA,2025-03,34,27,218122,0
681,TACOMA,2025-04,30,24,160527,0
681,TACOMA,2025-05,30,22,166274,0
681,TACOMA,2025-06,31,24,184735,0
681,TACOMA,2025-07,36,28,211011,0
681,TACOMA,2025-08,10,10,54064,0
87,LOS ANGELES,2024-01,84,83,697518,0
87,LOS ANGELES,2024-02,69,69,602242,0
87,LOS ANGELES,2024-03,73,73,593486,0
87,LOS ANGELES,2024-04,76,75,588780,0
87,LOS ANGELES,2024-05,78,76,616427,0
87,LOS ANGELES,2024-06,75,74,590705,0
87,LOS ANGELES,2024-07,84,81,721502,0
87,LOS ANGELES,2024-08,92,88,730285,0
87,LOS ANGELES,2024-09,88,87,705982,0
87,LOS ANGELES,2024-10,87,84,665109,0
87,LOS ANGELES,2024-11,83,80,657645,0
87,LOS ANGELES,2024-12,89,86,706548,0
87,LOS ANGELES,2025-01,85,83,689777,0
87,LOS ANGELES,2025-02,76,75,569601,0
87,LOS ANGELES,2025-03,77,76,580498,0
87,LOS ANGELES,2025-04,84,83,656326,0
87,LOS ANGELES,2025-05,82,80,625663,0
87,LOS ANGELES,2025-06,85,84,689797,0
87,LOS ANGELES,2025-07,107,105,780761,0
87,LOS ANGELES,2025-08,28,27,225103,0
8822,GALVESTON,2024-02,1,1,2478,0
8822,GALVESTON,2024-05,1,1,1100,0
8822,GALVESTON,2025-04,1,1,396,0
8822,GALVESTON,2025-07,1,1,396,0
919,HOUSTON,2024-01,85,78,465747,0
919,HOUSTON,2024-02,88,84,487006,0
919,HOUSTON,2024-03,87,85,461732,0
919,HOUSTON,2024-04,81,75,444237,0
919,HOUSTON,2024-05,87,83,451536,0
919,HOUSTON,2024-06,82,76,451870,0
919,HOUSTON,2024-07,81,76,414241,0
919,HOUSTON,2024-08,85,78,455650,0
919,HOUSTON,2024-09,76,69,412030,0
919,HOUSTON,2024-10,78,71,401692,0
919,HOUSTON,2024-11,78,75,428485,0
919,HOUSTON,2024-12,82,72,446063,0
919,HOUSTON,2025-01,77,71,416175,0
919,HOUSTON,2025-02,74,67,422065,0
919,HOUSTON,2025-03,93,77,552834,0
919,HOUSTON,2025-04,86,77,504818,0
919,HOUSTON,2025-05,87,77,514561,0
919,HOUSTON,2025-06,85,73,467744,0
919,HOUSTON,2025-07,83,77,467731,0
919,HOUSTON,2025-08,25,25,158280,0
93,OAKLAND,2024-01,88,78,674779,4575
93,OAKLAND,2024-02,84,75,684858,2700
93,OAKLAND,2024-03,99,85,780343,2700
93,OAKLAND,2024-04,80,70,621580,2700
93,OAKLAND,2024-05,85,76,669846,1350
93,OAKLAND,2024-06,80,72,633778,1350
93,OAKLAND,2024-07,85,74,686685,4050
93,OAKLAND,2024-08,83,73,710613,2700
93,OAKLAND,2024-09,90,81,702632,2700
93,OAKLAND,2024-10,90,78,731844,2700
93,OAKLAND,2024-11,81,73,626049,2700
93,OAKLAND,2024-12,90,83,753421,2700
93,OAKLAND,2025-01,89,79,730885,4050
93,OAKLAND,2025-02,77,70,617665,0
93,OAKLAND,2025-03,92,85,755824,0
93,OAKLAND,2025-04,84,75,683520,0
93,OAKLAND,2025-05,82,74,676480,0
93,OAKLAND,2025-06,72,67,615929,0
93,OAKLAND,2025-07,91,78,702946,0
93,OAKLAND,2025-08,28,28,245412,0
94,SAN FRANCISCO,2024-01,1,1,2019,0
94,SAN FRANCISCO,2024-09,1,1,3027,0
94,SAN FRANCISCO,2024-10,1,1,2525,0
95,BALTIMORE,2024-01,49,37,349415,0
95,BALTIMORE,2024-02,44,38,308902,0
95,BALTIMORE,2024-03,32,30,202796,0
95,BALTIMORE,2024-04,1,1,2750,0
95,BALTIMORE,2024-05,5,3,33342,0
95,BALTIMORE,2024-06,25,17,166966,0
95,BALTIMORE,2024-07,29,25,199005,0
95,BALTIMORE,2024-08,33,27,261254,0
95,BALTIMORE,2024-09,38,33,289207,0
95,BALTIMORE,2024-10,27,25,209540,0
95,BALTIMORE,2024-11,42,36,297079,0
95,BALTIMORE,2024-12,44,33,352180,0
95,BALTIMORE,2025-01,33,31,240590,0
95,BALTIMORE,2025-02,53,33,404061,0
95,BALTIMORE,2025-03,57,42,423957,0
95,BALTIMORE,2025-04,50,48,405052,0
95,BALTIMORE,2025-05,63,51,496215,0
95,BALTIMORE,2025-06,58,50,467141,0
95,BALTIMORE,2025-07,57,48,480818,0
95,BALTIMORE,2025-08,22,20,156770,0
996,WILMINGTON,2024-01,22,15,69054,0
996,WILMINGTON,2024-02,24,18,76387,0
996,WILMINGTON,2024-03,31,20,105735,0
996,WILMINGTON,2024-04,29,16,83028,0
996,WILMINGTON,2024-05,21,15,51110,0
996,WILMINGTON,2024-06,22,14,63476,0
996,WILMINGTON,2024-07,24,16,66015,0
996,WILMINGTON,2024-08,21,15,60102,0
996,WILMINGTON,2024-09,18,12,45333,0
996,WILMINGTON,2024-10,17,10,46941,0
996,WILMINGTON,2024-11,15,10,38695,0
996,WILMINGTON,2024-12,23,13,61462,0
996,WILMINGTON,2025-01,17,12,45355,0
996,WILMINGTON,2025-02,32,17,96283,0
996,WILMINGTON,2025-03,27,19,86639,0
996,WILMINGTON,2025-04,19,12,49006,0
996,WILMINGTON,2025-05,24,17,73717,0
996,WILMINGTON,2025-06,22,15,58862,0
996,WILMINGTON,2025-07,19,12,50870,0
996,WILMINGTON,2025-08,8,8,22105,0
